global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
537.682819907829	n/a	289102.8148240348	n/a	871.3791971192845	n/a	n/a	759301.7051722489	471.3367780716774	n/a	222158.35836298965	n/a	473.47940035012664	902.5322444120663	n/a	n/a	n/a	n/a	-0.0315528155	-0.09473306029999999	0.0848627725	-0.12289856810000001	-0.0003127554	-0.0350950213	-0.18613143059999998	0.1370508703	-0.0198416746	0.1859356866	-0.1497040456	0.0796619486	-0.0755395421	-0.0284239076	0.11753978720000001	-0.06093425280000001	0.0367003101	-0.0075378702	0.1175384983	-0.057190051	-0.0359633459	-0.0010692045	0.2268241466	-0.0044598547	0.2022287524	-0.1188773942	0.11502442980000001	-0.0268237766	0.10061490640000001	-0.059358159199999996	0.0781054685	-0.1394578814	0.11002262300000001	-0.048792682000000004	0.030416012599999997	-0.0114301781	0.1091041759	0.1090898686	0.1090660245	0.1090326458	-0.151909	n/a	n/a	0.023076344281	-0.391649	n/a	0.15338893920099994	n/a	-0.280772	n/a	n/a	0.07883291598399997	0.00221185	n/a	n/a	4.8922804225e-06	0.00387223	n/a	n/a	1.49941651729e-05	0.00487026	n/a	2.3719432467600005e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.1430252782241	0.4602053703951015	289597.9156555993	0.21178898294049253	859.1940466685883	-12.185150450696256	148.47789150610316	738214.4098307444	470.9395171313592	-0.3972609403181764	221784.02879591772	0.1578162547024817	472.87787191130064	916.3040908138988	1.497357	66.453773	0.8545559999999999	0.437039	0.0351241291	-0.0824364291	0.1210420912	-0.0681602441	-0.0488393166	-0.0284410459	-0.21280618989999997	0.1358743017	-0.1113744293	0.1319937912	0.0416398812	-0.0395483863	-0.1687162914	-0.1482083808	0.059165522699999994	-0.0363287582	-0.08115992940000001	-0.0349158472	0.014868783	0.0333515373	-0.0284515482	0.011615548100000001	0.25013364899999996	-0.1003136775	0.1357906002	0.026456863100000002	-0.0457141275	-0.1197595628	0.1268680096	-0.1738308388	-0.0056665108999999995	-0.12931794470000002	-0.0334004073	-0.0338680985	0.0042519155999999995	0.0528392837	0.1090660245	0.1089372966	0.1087228625	0.108422891	-0.21340100000000006	-0.06149200000000005	0.0037812660640000055	0.04553998680100002	-0.764451	-0.372802	0.584385331401	0.13898133120400002	-0.4788689999999999	-0.198097	0.03924242140899999	0.22931551916099996	0.00473834	0.00252649	6.3831517200999985e-06	2.24518659556e-05	0.00414465	0.0002724199999999998	7.421265639999987e-08	1.7178123622499994e-05	0.00322587	-0.0016443900000000006	1.04062372569e-05	2.7040184721000007e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.9793210327775	0.8362957545534755	290498.70850095386	0.6993905890841671	844.9288480472902	-14.265198621298056	203.49589170508392	713904.7582625209	473.1842668590071	2.2447497276479	223903.35040289606	5.038901339775322	475.0222942207354	921.0289917608768	1.826006	81.03948199999998	1.209879	0.537845	0.045704217400000004	-0.112520743	-0.0187906582	-0.0058897693	-0.0321278021	-0.0446542819	-0.0619039646	0.0359360112	0.012160104599999999	-0.0925942826	0.24220635969999998	-0.1311687456	-0.0160450319	0.046680873399999996	-0.0588617182	-0.0050639014	-0.1252330906	-0.05870493280000001	-0.032377179900000004	0.05641361480000001	-0.044239254000000006	0.0044724961	0.0739922876	0.0106990278	-0.1055992284	0.1843506495	-0.1924354962	0.0025290185000000002	0.0465388551	0.0392903225	-0.0503431517	-0.0238429567	-0.1427545284	-0.0091732966	-0.0671230869	-0.0637412519	0.10898973519999999	0.1086323659	0.10803761810000001	0.1072067914	0.03159	0.24499100000000004	0.060020590081000025	0.0009979281	-0.462046	0.30240500000000003	0.213486506116	0.091448784025	-0.16334399999999996	0.31552499999999994	0.09955602562499996	0.02668126233599999	0.00195037	-0.00278797	7.7727767209e-06	3.8039431369e-06	0.00155572	-0.00258893	6.7025585448999975e-06	2.4202647184e-06	0.00166361	-0.00156226	2.7675982321e-06	2.4406563076e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
534.4618319510801	-4.517489081697477	285649.4498125045	20.40770760325591	841.7877423496496	-3.1411056976405685	9.866545003750046	708606.6031701202	473.4312252821861	0.2469584231790236	224137.12507219202	0.0609884627790697	475.2691393860414	900.1012317096812	1.303931	57.869411	0.46591735	0.255008	0.0118275372	-0.0758544728	-0.059437612699999996	0.0085164508	0.0090393701	-0.050029160499999996	0.012382872900000001	-0.0064208173	0.0479110371	-0.0229672539	0.025526363700000002	-0.048565453499999994	0.1388488345	0.00036992910000000016	-0.0033748353	-0.0467521704	-0.0552065422	0.15146820449999998	0.0195539575	0.0689817116	-0.0495372801	-0.0036940394000000002	-0.0114474004	0.04262438440000002	-0.030605437599999997	0.012171037	-0.0543925564	0.10255144880000001	-0.11037748970000001	0.0028441668	0.0150652149	-0.046895121799999995	-0.0059892625	0.16672562529999999	-0.0755363136	-0.0517387285	0.10887533449999999	0.108175503	0.10701244730000001	0.105391148	-0.0556375	-0.0872275	0.00760863675625	0.00309553140625	-0.234966	0.22708000000000006	0.05520902115599999	0.05156532640000002	-0.08950719999999998	0.07383679999999998	0.0054518730342399966	0.008011538851839995	0.00157788	-0.0003724900000000001	1.3874880010000006e-07	2.4897052944000003e-06	0.00166145	0.00010573000000000006	1.1178832900000012e-08	2.7604161025e-06	0.000586369	-0.001077241	3.43828604161e-07	1.160448172081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
527.9659709016898	-6.495861049390213	278748.066430164	42.19621077298493	838.8786748997086	-2.9090674499410625	8.462673428306596	703717.4312014909	471.7946639289713	-1.6365613532148018	222590.20491185095	2.678333062836263	473.5858925420637	843.7311122656944	1.312122	58.232914	0.2102068	0.106536	-0.0991745319	0.0232480293	-0.0016846323	0.021094765699999997	0.0017685008	-0.0365142751	-0.0033312815000000003	-0.0356543547	-2.4649600000000002e-05	-0.0802738671	-0.0199136907	0.0287403576	0.1146703374	-0.058773868	0.0005133122	-0.10248044619999999	-0.1424868875	0.1126736743	-0.0538472425	0.1025766928	-0.03569151	0.0285125865	-0.0161901435	-0.0047401519	-0.084616162	-0.014637111000000001	0.0370855432	0.0704241016	-0.1325110524	-0.0495122763	0.0134922864	-0.09981712820000001	-0.0944581407	0.1495283483	-0.0893104606	0.016935119499999998	0.1087228625	0.1075673469	0.1056505759	0.10298611449999999	-0.0389697	0.016667800000000003	0.0002778155568400001	0.0015186375180899995	-0.186717	0.04824899999999999	0.034863238089	0.0023279660009999986	-0.168168	-0.07866080000000003	0.006187521456640005	0.028280476224000005	0.00171129	0.00013341000000000004	1.779822810000001e-08	2.928513464100001e-06	0.000684445	-0.000977005	9.54538770025e-07	4.68464958025e-07	0.0003642	-0.000222169	1.3264164000000002e-07	4.935906456099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
527.3704127411029	-0.5955581605869611	278119.5522347212	0.3546895226417245	841.2500069088812	2.3713320091726477	5.623215497726783	707701.5741241927	471.2547794389337	-0.5398844900375934	222081.0671440381	0.2914752625831523	473.11160812674797	832.509261409242	0.919074	40.78915	0.1461819	0.08156879999999997	-0.1380431616	0.0386120276	0.025449586099999998	0.011029343899999999	0.0209431549	-0.0306377469	-0.0238272475	-0.0559311419	-0.002952168	-0.09245856529999999	-0.0413560584	0.0326618008	0.08900454220000001	-0.0398604331	0.0288294615	-0.1962787768	-0.11710955279999999	0.0398564631	0.041605102799999995	0.051353866100000006	-0.0301145813	0.0562389696	-0.0100192391	-0.0082445982	-0.0964931553	-0.0346935438	0.043289657800000006	0.05389308190000002	-0.1271964225	-0.0252584114	0.0385194645	-0.20521023170000002	-0.042231348499999995	0.0454992771	-0.08707080789999999	-0.0410795674	0.10853237240000001	0.1068087481	0.10395628859999999	0.1000051409	-0.0141768	0.0247929	0.0006146878904099997	0.00020098165824	-0.182676	0.004040999999999989	0.033370520976000004	1.632968099999991e-05	-0.165123	0.00304500000000002	9.27202500000012e-06	0.027265605129	0.000456477	-0.001254813	1.574555664969e-06	2.0837125152899997e-07	-0.000124633	-0.0008090780000000001	6.54607210084e-07	1.5533384689e-08	0.000586369	0.000222169	3.43828604161e-07	4.935906456099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
526.7564434746733	-0.6139692664295353	277472.3507420867	0.3769582601200217	840.8868238949667	-0.36318301391452223	0.13190190159603604	707090.6506001649	469.8905843365823	-1.3641951023514025	220797.16124817482	1.8610282772795537	471.84337044655126	830.1322195568845	0.933158	41.414246	0.21248606	0.109903	-0.13708317109999998	0.052099573200000006	0.06108253690000001	0.011548301100000002	0.0278735861	-0.0176150754	-0.0227745263	-0.0515217171	-0.0409702231	-0.1183972741	-0.042935559500000005	0.058821013	0.035143606699999996	0.0085636065	0.0930339202	-0.1421925336	-0.05692308860000001	-0.0300130042	-0.014436449099999997	0.0563169894	-0.0173350651	0.0542364412	-0.0095504823	-0.0419163524	-0.12021587380000001	-0.0331399147	0.0684633313	0.0185714194	-0.0543742625	0.0050749427000000005	0.1046158101	-0.11603084849999999	-0.0535023658	-0.0211462688	-0.0432387276	-0.0740373263	0.10830393099999999	0.1059007676	0.1019349164	0.09646489789999999	-0.00663809	0.00753871	5.68321484641e-05	4.40642388481e-05	-0.15709800000000002	0.02557799999999999	0.024679781604000004	0.0006542340839999995	-0.258225	-0.093102	0.008667982403999998	0.06668015062499999	0.0010784	0.000621923	3.86788217929e-07	1.16294656e-06	0.000684445	0.0008090780000000001	6.54607210084e-07	4.68464958025e-07	0.000292023	-0.00029434599999999996	8.527743252899997e-08	8.663956771600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
527.8911558992108	1.134712424537497	278669.0724766049	1.287572286399765	843.5047751034821	2.6179512085153647	6.853668530167059	711500.3056223759	469.15508788293374	-0.7354964536485795	220106.49648644327	0.5409550333296371	471.0498085960977	829.3439037427202	1.0361360000000002	45.984467	0.41232431	0.22485700000000006	-0.0789700299	0.0896973508	0.0749305835	-0.00235242	-0.014109523600000003	-0.0106256171	-0.0312886476	-0.0506525004	-0.06975662769999999	-0.1195238839	-0.0129228255	0.038649494900000005	0.0017075012	-0.014545637	0.11036286449999999	-0.1004212241	-0.0015436752999999999	-0.08581003109999999	-0.0424902574	0.0630376259	-0.0101700786	0.057730933899999996	-0.0020268279	-0.0717273575	-0.11830309630000001	-0.0122361874	0.0446711565	-0.0050088714	-0.0268279196	-0.0260651208	0.1199393275	-0.0316684099	-0.0506505991	-0.0817996793	-0.0371513193	-0.20214721730000001	0.10803761810000001	0.1048446753	0.0995928192	0.0923851842	-0.015893	-0.009254910000000002	8.565335910810003e-05	0.000252587449	-0.117074	0.04002400000000002	0.013706321476	0.0016019205760000011	-0.377514	-0.11928899999999998	0.014229865520999994	0.14251682019599998	0.00454955	0.00347115	1.20488823225e-05	2.0698405202500006e-05	0.00206972	0.001385275	1.9189868256250003e-06	4.283740878400002e-06	0.00027332	-1.870299999999996e-05	7.470382240000001e-08	3.498022089999985e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
527.6434856296838	-0.2476702695270205	278407.64792744233	0.061340562407587	839.7647610070302	-3.740014096451887	13.987705441658823	705204.8538291946	467.63756114081116	-1.517526742122584	218684.8885897259	2.302887413057184	469.523615074392	834.5602808287109	0.856558	38.014656	0.21363465000000004	0.100095	-0.0766041736	0.07257051	0.0765325725	0.0146637517	-0.0186892334	0.0060972417000000004	-0.026301759900000003	-0.0587786092	-0.0581254685	-0.0831278961	0.016211343	-0.0045561428	0.0050012766	-0.030579241200000006	0.08507127589999999	-0.0452109023	0.1499919542	-0.091834711	0.027563703	0.0173338868	0.006344052199999999	0.0588440517	-0.009519665699999999	-0.0630821813	-0.0828323168	0.0081621043	-0.0077189418	-0.006147301500000001	-0.0311376121	-0.0313727533	0.09467517369999999	0.047008870599999995	0.0917429701	-0.1445534361	-0.011673455	-0.1576292839	0.1077335267	0.1036419483	0.09693736609999999	0.087788815	-0.0855423	-0.06964930000000001	0.00485102499049	0.00731748508929	-0.139571	-0.022497000000000003	0.019480064041	0.0005061150090000001	-0.364598	0.012915999999999985	0.00016682305599999956	0.13293170160399995	0.00385078	-0.0006987700000000005	4.882795129000006e-07	1.4828506608399997e-05	0.00290951	0.00083979	7.052472441e-07	8.465248440100001e-06	-0.000359567	-0.000632887	1.2928842748899998e-07	4.00545954769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
533.6113911849002	5.967905555216363	284741.1168022845	35.615896715982316	844.2713644461886	4.506603439158424	20.309474557834548	712794.136823829	470.86138275318825	3.223821612377094	221710.44176824446	10.393025788429648	472.6603622272918	860.1863377571367	1.026339	45.549679	0.21906595	0.121611	-0.0786280509	0.0034693652000000004	0.08236849339999999	-0.007338890799999998	-0.0066627774	-0.022338448599999998	-0.0360525985	-0.0463319887	-0.0181214618	-0.06383684469999999	-0.0012436158999999999	0.0153606922	0.050227475599999995	0.0080932066	-0.10254709740000001	-0.0258453519	0.192501184	-0.049082460300000005	0.0619793708	-0.11225667539999999	-0.022086397200000003	0.0555451886	0.005568630400000001	-0.0242950579	-0.0634916172	0.0080496588	0.0184740701	0.019673951999999998	-0.0754966747	0.0517375863	-0.0864107633	0.029137865099999997	0.1660535141	-0.1159055873	0.0713879103	-0.0555564944	0.1073917633	0.1022942687	0.0939769123	0.0827014951	-0.173523	-0.08798070000000001	0.007740603572490001	0.030110231529000005	-0.13580500000000004	0.0037659999999999643	0.018442998025000008	1.4182755999999728e-05	-0.282459	0.08213899999999996	0.006746815320999994	0.07978308668100001	0.00338118	-0.0004695999999999997	2.205241599999997e-07	1.14323781924e-05	0.00252796	-0.00038155	1.455804025e-07	6.390581761600001e-06	-0.000307112	5.245499999999997e-05	9.431778054400001e-08	2.751527024999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
