global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
556.7400636202175	n/a	n/a	309959.49843984377	789.9377336693857	n/a	n/a	624001.6230747253	457.5298328187234	n/a	n/a	209333.54791912893	467.4990097815754	1211.9241693370734	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0948400000000003e-10	n/a	n/a	9.578034625600002e-20	0.0127412	n/a	n/a	0.00016233817744000002	0.107601	n/a	0.011577975201	n/a	-0.000685058	n/a	4.69304463364e-07	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556.7729676276633	0.032904007445836214	0.0010826737059956453	309996.137480915	773.7846438117901	-16.153089857595543	260.92231194755607	598742.6749989389	458.4331171147461	0.9032842960227184	0.8159225194412582	210160.9228675425	467.7146119764899	1216.8738695388245	1.2151360000000002	49.547535	0.14662839974051595	0.0913171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.74005e-06	6.739740515999999e-06	4.542410222301194e-11	4.54282740025e-11	0.00666078	-0.0060804200000000004	3.697150737640002e-05	4.43659902084e-05	0.0223679	-0.0852331	0.00050032295041	0.007264681335610002	2.43347e-05	0.0007093927	5.9217762409e-10	5.0323800281329e-07	-0.000330916	-0.000330916	1.09505399056e-07	1.09505399056e-07	6.58541e-05	6.58541e-05	4.33676248681e-09	4.33676248681e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.8949513001763	-2.8780163274869888	8.282977981281698	306799.6170758247	761.8299476772956	-11.954696134494498	142.91475966809767	580384.8691779911	458.0552544661772	-0.3778626485689074	0.1427801811835096	209814.61614407433	466.8805261448935	1221.3387682051975	1.077032	43.916325	0.12614781936	0.07646329999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.9306900000000005e-06	-2.8093599999999995e-06	7.892503609599997e-12	1.5450323876100004e-11	0.0308083	0.02414752	0.0005831027221504	0.0009491513488899998	-0.0471509	-0.0695188	0.0022232073708100004	0.004832863553440001	0.000206885	0.0001825503	4.2801403225e-08	3.3324612030089996e-08	7.025340000000001e-05	0.0004011694	4.935540211560002e-09	1.6093688749636006e-07	0.0	-6.58541e-05	0.0	4.33676248681e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.6761389761053	-0.2188123240709956	0.0478788331653504	306557.2668714875	760.6712209069383	-1.1587267703573616	1.3426477283428018	578620.7063160521	459.35278799703974	1.2975335308625515	1.6835932637126405	211004.9838406533	468.33885331182296	1218.0313474715465	1.0925200000000002	44.547852	0.11353264402	0.08194429999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.00667e-06	-1.9240200000000003e-06	3.701852960400001e-12	4.026724488900002e-12	-0.0456279	-0.0764362	0.005842492670439999	0.00208190525841	-0.0503718	-0.0032208999999999988	0.0025373182352399996	1.0374196809999993e-05	-0.000227552	-0.000434437	5.1779912704e-08	1.88735506969e-07	-0.0	-7.025340000000001e-05	0.0	4.935540211560002e-09	-0.000172782	-0.000172782	2.985361952400001e-08	2.985361952400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
534.1510164323403	-19.525122543765065	381.2304103490428	285317.30835570226	733.4535058400891	-27.217715066849227	740.8040134601912	537954.0452291176	447.1595516199799	-12.19323637705986	148.6750133468559	199951.66460498146	455.63046221817694	1142.3807085690576	1.821439	74.269745	0.33580869333	0.170173	-0.1495456908	-0.040872828300000004	-0.1184491151	-0.1550177462	-0.0315322158	-0.09110751789999999	0.0636801448	-0.0151970198	-0.115762815	-0.030283049	-0.044613525099999995	0.1344249337	-0.0690641488	0.20275207829999997	-0.161033972	0.169989561	-0.10956177369999999	0.0217375898	-0.027817072999999998	0.08353832929999999	-0.0403296853	0.026310616800000002	-0.11720814019999999	0.061845027000000004	-0.0050893282	0.1016750425	-0.11783182140000001	0.0266793511	-0.0141381959	0.13481322	-0.0909370175	0.0479631731	-0.1426286924	0.2109928615	0.1686723134	-0.0330790045	0.0177604672	-0.0063312499	0.1238345659	-0.0174512151	0.10534600849999999	-0.1202806049	0.0053895104	-0.0355359924	0.10468266470000001	0.1104264607	0.110411265	0.1103859405	0.1103504893	0.0	0.0	0.0	0.0	0.024258900000000003	0.024256893330000005	0.0005883968740229988	0.0005884942292100003	0.0951551	0.140783	0.019819853089	0.009054493056009999	-0.122537	-0.07216519999999997	0.015015316368999996	0.005207816091039997	-0.000629708	-0.000402156	3.96532165264e-07	1.6172944833599999e-07	-0.0007022539999999999	-0.0007022539999999999	4.931606805159999e-07	4.931606805159999e-07	0.00069488	0.0008676620000000001	4.828582144000001e-07	7.528373462440002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.8341572557189	27.68314082337861	766.3562858470112	315657.6202592439	786.5976974670317	53.14419162694264	2824.3051036812008	618735.9376604359	471.8110290300045	24.6514774100246	607.695338496953	222605.6471143517	480.9331789866492	1244.2587923380115	3.103267	126.536674	0.4951071073000001	0.308256	0.1511068036	0.0762589071	0.0936066233	0.18592968420000008	-0.2327169425	0.1319291004	-0.11551577119999999	-0.4707053471	0.10408517380000001	0.395675217	-0.0355238478	0.0958932651	0.4037536129	0.3709234697	-0.021001845699999997	-0.0295746948	-0.119821281	-0.2291089304	-0.1158543706	-0.0458664143	0.2755177353	0.0714250856	0.0323081682	0.0510762201	-0.0709565358	-0.034255461	0.10726191859999999	-0.4068020073	-0.0744762732	-0.2051874966	-0.2075734348	-0.25457766309999996	-0.34714850119999996	0.0962024838	-0.0409175046	0.1446308932	0.1213727606	-0.38995596549999995	-0.004502739600000001	0.1158379668	-0.0780833391	-0.0177370767	0.0790215762	-0.0326883187	-0.12258106699999999	0.1103859405	0.1102492213	0.11002148140000001	0.10970290880000001	0.0	0.0	0.0	0.0	-5.25223e-05	-0.024311422300000003	0.0005910452542489374	2.75859199729e-09	0.370335	0.27517990000000003	0.07572397736400999	0.13714801222499998	-0.249279	-0.12674200000000002	0.062140019841	0.016063534564000004	-0.000229417	0.000400291	5.263215988900001e-08	1.60232884681e-07	4.46267e-05	0.0007468806999999999	1.99154235289e-09	5.5783078003249e-07	0.000925184	0.00023030399999999986	8.559654338559999e-07	5.3039932415999945e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.4468132209428	23.61265596522389	557.5575217320236	342747.97111055744	822.4911941156514	35.8934966486197	1288.3431016644738	676491.7643977902	489.54376502861084	17.73273599860636	314.4499259962698	239653.0978783877	499.1163404859885	1321.9215288163996	2.602492	106.117424	0.5882735873	0.388685	0.3393267568	0.1066477184	0.1355415416	0.424586914	0.2264449798	0.22633713800000002	0.0329621837	-0.2030314121	0.26446472050000003	0.053610307999999995	0.05608344690000002	-0.189496415	0.19368066280000001	-0.1006550178	0.0158107649	-0.1302900944	0.1006936248	-0.118034012	0.07445234099999999	0.0023425365	0.1145661339	0.1316250326	0.08394923	0.0340489838	-0.0550217705	-0.1501860235	0.2709676171	-0.0452604911	-0.0281362748	-0.3613423701	0.0832189114	-0.08203979809999999	0.08766233400000001	-0.0580914347	-0.19851491570000002	0.1556586222	-0.1396323642	-0.0391472343	0.0037589191	0.134341945	0.0555664266	0.1786030791	0.0240799175	0.1240934038	-0.0860917942	0.11030491490000001	0.1099253716	0.1092937665	0.10841154789999999	0.0	0.0	0.0	0.0	0.016031899999999998	0.016084422299999998	0.0002587086407247372	0.00025702181761	0.0417539	-0.3285811	0.10796553927720998	0.0017433881652099998	-0.452671	-0.20339200000000002	0.20491103424100002	0.041368305664	-0.000316397	-8.697999999999997e-05	1.0010706160900001e-07	7.565520399999997e-09	0.000143917	9.92903e-05	2.0712102889e-08	9.858563674089999e-09	0.000307133	-0.0006180509999999999	9.4330679689e-08	3.8198703860099984e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
573.7758032586397	-11.671009962303062	136.21247354017729	329218.67240509717	780.7045226429892	-41.786671472662185	1746.1259127642002	609499.5516752177	482.39857563486663	-7.1451893937442605	51.053731472475484	232708.38577454808	490.8956339076324	1259.7723204167164	1.828691	74.565453	0.35889055000000003	0.20612800000000006	0.20520500879999998	0.032807933500000004	0.1531047978	0.143041317	0.0371831285	0.087192903	0.0874992215	0.006839661800000001	0.20084126859999998	-0.0107070887	0.05258678519999999	-0.08884443730000001	0.0998892278	-0.2648125053	-0.0088225762	0.0782356268	-0.014981497	0.0344868725	0.1199228863	0.080595983	-0.0771353738	0.0811956775	-0.0546090986	-0.0175853126	-0.012424688400000002	-0.0007340631	0.2014280589	0.0145665591	0.0321176239	-0.0635551678	0.077764291	-0.1255907862	0.2574082884	-0.0558678233	0.0739168691	0.025203527799999997	-0.1206811467	0.11394780060000001	0.130235242	0.0327033849	0.0426348911	-0.050162514500000005	-0.0396270565	0.0282843586	0.0263267796	0.11018341359999999	0.1094401912	0.1082051986	0.106483985	0.0	0.0	0.0	0.0	0.0520836	0.036051700000000006	0.0012997250728900005	0.0027127013889599997	0.0327185	-0.0090354	8.163845315999997e-05	0.0010705002422499998	-0.270891	0.18178	0.07338193388099999	0.0330439684	-0.000555422	-0.000239025	3.0849359808399995e-07	5.7132950624999986e-08	-0.00142292	-0.0015668370000000002	2.0247013264e-06	2.4549781845689997e-06	0.00114174	0.000834607	1.3035702276e-06	6.96568844449e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
573.2454515565382	-0.5303517021014841	0.2812729279219413	328610.3477302594	775.013014336069	-5.691508306920241	32.39326680774211	600645.1723902797	483.3557378089692	0.9571621741026206	0.9161594275328554	233632.76927285298	491.50510787555686	1259.8511780539188	1.0401200000000002	42.411205	0.12038015	0.07858039999999998	0.1924071191	0.0189684377	0.08330190559999999	0.10659615	0.0401749317	0.0781680334	-0.0126306374	0.044450660499999996	0.2107886959	-0.0101236122	0.059463133499999994	-0.0827638369	0.06525559809999999	-0.1172490067	0.1183006892	0.0367134148	0.0478036687	0.031822475600000004	0.1299273762	0.0298606867	-0.0297996153	0.015083097	-0.019867366100000002	0.0222709658	0.0236866891	-0.0701910691	0.2098275937	0.0174873678	0.057426673399999996	-0.0170795427	0.0787021542	-0.0969592817	0.0690503353	-0.1538879986	0.027551837000000003	-0.00135494	-0.1187940192	0.0425147531	0.0111759914	-0.014664176000000001	0.0092152555	-0.0130226751	0.0006992046	0.025847634700000004	-0.06567073	0.11002148140000001	0.1087943923	0.1067593716	0.1039315317	0.0	0.0	0.0	0.0	0.0521697	8.609999999999868e-05	7.413209999999772e-09	0.0027216775980900003	0.0717933	0.039074800000000014	0.0015268399950400006	0.005154277924890001	-0.203684	0.06720699999999999	0.041487171855999996	0.004516780848999999	-0.000494187	6.123499999999998e-05	2.44220790969e-07	3.749725224999998e-09	-0.00129414	0.00012878	1.6747983396e-06	1.65842884e-08	0.00123197	9.022999999999997e-05	1.5177500809e-06	8.141452899999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
570.6712828106229	-2.5741687459153577	6.626344732447448	325665.7130247219	767.9627892212018	-7.050225114867202	49.70567417030426	589766.845628408	483.20192422187034	-0.15381358709885262	0.023658619576216323	233484.09957171808	491.2410136716693	1239.7428956075794	1.1018	44.926231	0.07452955	0.0469624	0.1473801055	0.0065517851	0.11481401320000001	0.0633556689	-0.0321454376	0.013416294799999999	-0.020592666000000003	0.08366254070000001	0.2092531021	0.0197917323	0.0454000265	-0.044709720099999996	0.021769625	-0.1490243393	0.0384374425	0.0570004525	-0.060818317999999996	0.1277694894	-0.0721288811	0.06998976700000001	-0.046852283200000004	-0.0410349531	-0.06893682179999999	-0.0399903388	0.1077610728	0.0598923883	0.2073136095	-0.0182056245	0.0645164634	0.0560853988	0.0683022039	-0.0747489588	0.1210170665	-0.0764345319	0.0890254964	-0.121996063	0.0750249891	0.0234181613	0.0717396557	-0.0350538966	0.0653326925	-0.0839114658	-0.0955832273	-0.081391503	0.024082137799999997	0.1098191775	0.10798892269999999	0.1049610594	0.1007691669	0.0	0.0	0.0	0.0	0.0448448	-0.007324899999999995	5.365416000999993e-05	0.0020110560870400004	0.114183	0.04238969999999999	0.0017968866660899988	0.013037757489	-0.203359	0.00032500000000001966	0.04135488288099999	1.0562500000001283e-07	-0.000219538	0.000274649	4.8196933444e-08	7.543207320099998e-08	-0.00142203	-0.00012788999999999986	2.0221693209e-06	1.6355852099999965e-08	0.00131923	8.726000000000003e-05	1.7403677929e-06	7.614307600000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
