global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
739.2802698622926	n/a	n/a	546535.317407664	1031.7050371794717	n/a	n/a	1064415.283741495	589.3667705010993	n/a	n/a	347353.19017089537	600.0732013702514	1694.8746627334756	n/a	n/a	n/a	n/a	-0.6685493859	-0.7965172773	-0.663348975	-0.656151437	0.0	n/a	n/a	0.0	-0.00446719	n/a	n/a	1.99557864961e-05	8.17282e-08	n/a	6.679498675239999e-15	n/a	-5.19028e-05	n/a	2.69390064784e-09	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0
738.8335033293297	-0.4467665329628971	0.19960033497568747	545874.9456418906	1036.9091793056025	5.204142126130818	27.083095268969398	1075180.6461282182	589.8508217606943	0.4840512595950486	0.2343056219155531	347923.9919317664	600.4437419038252	1694.2787631005374	1.478552	32.026073	0.0728170154518	0.0319456	-0.0716579233	0.2427910529	-0.0806070946	-0.0927555645	4.09718e-06	4.09718e-06	1.6786883952399994e-11	1.6786883952399994e-11	0.013553399999999998	0.01802059	0.0003247416639481	0.00018369465156	0.0123333	0.0123332182718	0.00015211028888999998	0.00015210827293986141	-0.000415493	-0.00036359019999999997	1.72634433049e-07	1.3219783353604002e-07	-0.000231985	-0.000231985	5.381704022500001e-08	5.381704022500001e-08	-0.000253607	-0.000253607	6.431651044899999e-08	6.431651044899999e-08	0.0
741.7389908172078	2.9054874878780765	8.441857542216056	550176.73049853	1045.6706466858516	8.761467380249087	76.7633106551688	1093427.101340407	590.622346232709	0.7715244720146757	0.5952500109175239	348834.75586943	601.3442924683204	1697.5753972762336	1.584338	34.317436	0.06351917718	0.0344335	0.7402073092	0.5537262244	0.7439560697	0.7489070015000001	-0.00719558	-0.00719967718	5.183535149621275e-05	5.17763715364e-05	0.030641	0.017087599999999998	0.00029198607376000005	0.000938870881	0.016428	0.0040947000000000015	0.0002698791840000001	1.676656809000001e-05	-0.00100678	-0.000591287	1.0136059684000005e-06	3.49620316369e-07	-0.000292758	-6.0773e-05	8.5707246564e-08	3.693357529e-09	-0.000304291	-5.068400000000001e-05	9.259301268099999e-08	2.568867856000001e-09	1.0
