global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
703.5275627360608	n/a	n/a	494951.0315293419	968.8592277671826	n/a	n/a	938688.2032296214	629.6493752539387	n/a	n/a	396458.3357576753	626.7077997112298	1357.9017786131415	n/a	n/a	n/a	n/a	-0.6530198711	-0.7865854851	0.1985674389	0.2247900371	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0
703.7103403152098	0.1827775791490467	0.03340764343958603	495208.2430665484	974.01757369342	5.158345926237416	26.608532694730147	948710.2338636168	630.4793031798417	0.8299279259030072	0.6887803621936675	397504.1517381388	627.5336371515375	1359.7549287005188	1.628649	27.242716	0.0162896	0.0162896	-0.0979588925	0.5829304391	-0.7851614266	-0.792175924	0.0	0.0	0.0	0.0	0.0162896	0.0162896	0.00026535106816000004	0.00026535106816000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
702.0665702815943	-1.6437700336155103	2.701979923412336	492897.4691069608	970.6357325295273	-3.381841163892659	11.436849657798856	942133.725263132	629.5033320631662	-0.9759711166755096	0.9525196205848412	396274.445078629	626.5851082788859	1355.1023009712276	1.512146	25.293943	0.041023890560000005	0.0218728	0.7509787636	0.2036550461	0.5865939877	0.5673858869	1.84173e-06	1.84173e-06	3.391969392900001e-12	3.391969392900001e-12	3.99616e-06	-0.016285603840000003	0.00026522089243342283	1.5969294745599993e-11	-1.59499e-06	-1.59499e-06	2.5439931001e-12	2.5439931001e-12	0.000128731	0.000128731	1.6571670361000004e-08	1.6571670361000004e-08	-0.000146788	-0.000146788	2.1546716944e-08	2.1546716944e-08	-0.000219178	-0.000219178	4.8038995683999995e-08	4.8038995683999995e-08	0.0	1.0
