global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
662.3273209358888	n/a	n/a	438677.4800581119	888.1455513865283	n/a	788802.5204476805	n/a	528.9925516110933	n/a	n/a	279833.1196600152	527.2392277959347	1526.0358652684185	n/a	n/a	n/a	n/a	-0.8006795831999999	-0.5938152736	-0.7333250276000001	-0.6566903768	0.00301628	n/a	n/a	9.0979450384e-06	2.26598e-07	n/a	n/a	5.1346653604000004e-14	1.17319e-06	n/a	n/a	1.3763747761e-12	0.000102032	n/a	1.0410529023999999e-08	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a
662.5222940198213	0.19497308393249568	0.038014503458148	438935.7900732865	889.0084621750674	0.8629107885391251	790336.0458188781	0.7446150289772144	529.5270527317566	0.5345011206633217	0.28569144799034674	280398.8995747805	527.7554921311788	1527.535517588738	1.453478	27.565851	0.05650954950399999	0.042431	0.2618329191	-0.1884144888	0.0557351864	-0.0918551351	-0.016030600000000002	-0.01904688	0.00036278363773440016	0.0002569801363600001	-7.252159999999998e-07	-9.518139999999998e-07	9.059498905959995e-13	5.259382466559997e-13	-1.12945e-05	-1.246769e-05	1.554432939361e-10	1.2756573025e-10	-0.000646953	-0.000748985	4.18548184209e-07	5.60978530225e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662.1665665630314	-0.3557274567898503	0.12654202351417482	438464.5618738735	890.8318081470783	1.823345972010884	793581.310406593	3.3245905336483155	529.8641984831526	0.3371457513959513	0.11366725768434058	280756.0688341937	528.0466117260781	1525.985278703257	1.485857	28.179926	0.068042339716	0.0325119	0.5388466640999999	0.7822297624	0.6775898412000001	0.7485455118000001	0.008895669999999998	0.02492627	0.0006213189361129	7.913294474889996e-05	0.0103309	0.010331625216	0.00010674247960388703	0.00010672749481	0.014779	0.0147902945	0.00021875281139673025	0.00021841884099999995	-0.000514679	0.00013227400000000004	2.64894473041e-07	1.749641107600001e-08	0.000106405	0.000106405	1.1322024025e-08	1.1322024025e-08	0.000121204	0.000121204	1.4690409616e-08	1.4690409616e-08
